,time_to_equilibrium,mean_happiness_checking_duration,mean_number_of_unhappy,median_number_of_unhappy,variance_of_unhappy_numbers,entropy_of_table_population,average_minority_percent,inter_table_variance_in_minority_percentages
248,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.2966666666666667,0.0037111111111111116
249,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.14666666666666667,0.03271111111111112
250,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.3,0.037777777777777785
251,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.13999999999999999,0.016177777777777774
252,1,0.0,0.0,0.0,0.0,1.3966775814761834,0.3288888888888889,0.03933827160493827
253,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.16666666666666666,0.04444444444444445
254,1,0.0,0.0,0.0,0.0,1.4305622903362423,0.18571428571428572,0.052244897959183675
255,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.29,0.0364
256,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.29,0.0364
257,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.18,0.0496
258,1,0.0,10.0,10.0,200.0,1.4708084763221114,0.175,0.0475
259,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.21333333333333332,0.030933333333333334
260,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.11666666666666665,0.021111111111111115
261,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.29666666666666663,0.02871111111111111
262,1,0.0,0.0,0.0,0.0,1.543029319260004,0.24047619047619045,0.015442176870748298
263,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.26,0.030400000000000003
264,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.3157142857142857,0.03155918367346939
265,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24,0.0504
266,1,0.0,10.0,10.0,200.0,1.4786258764929634,0.2,0.037777777777777785
267,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.25,0.05
268,1,0.0,0.0,0.0,0.0,1.4406300471115867,0.31714285714285717,0.029746938775510202
269,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2733333333333333,0.027733333333333332
270,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.21666666666666665,0.03777777777777777
271,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.30999999999999994,0.0304
272,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.1,0.04000000000000001
273,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.4666666666666666,0.004444444444444446
274,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.26666666666666666,0.05111111111111112
275,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.32,0.0376
276,1,0.0032548904418945317,0.0,0.0,0.0,1.333074293476779,0.08,0.0256
277,2,0.0,6.666666666666667,0.0,133.33333333333331,1.5841707585125298,0.23666666666666666,0.018711111111111112
278,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.26666666666666666,0.05111111111111112
279,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.22999999999999998,0.01937777777777778
280,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.32999999999999996,0.0356
281,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.2333333333333333,0.04000000000000001
282,1,0.0,10.0,10.0,200.0,1.56718085483299,0.13,0.027600000000000003
283,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.24,0.025399999999999995
284,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.26666666666666666,0.023111111111111114
285,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2,0.06000000000000001
286,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.23047619047619045,0.015651700680272107
287,1,0.0,0.0,0.0,0.0,1.3762266043445461,,
288,1,0.0,10.0,10.0,200.0,1.596804335473315,0.20666666666666664,0.012511111111111112
289,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.45,0.010000000000000004
290,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.18714285714285714,0.025804081632653065
291,1,0.0,0.0,0.0,0.0,1.487798380001651,0.125,0.0375
292,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.05714285714285714,0.013061224489795917
293,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.3704761904761905,0.005518367346938777
294,1,0.0,0.0,0.0,0.0,1.3831487512487415,0.16666666666666666,0.04444444444444445
295,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.29,0.0364
296,1,0.0,0.0,0.0,0.0,1.487798380001651,0.2333333333333333,0.014999999999999996
297,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.26666666666666666,0.04
298,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.13,0.027600000000000003
299,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.22666666666666666,0.018844444444444445
300,1,0.0,0.0,0.0,0.0,1.596804335473315,0.25666666666666665,0.02684444444444444
301,1,0.0,0.0,0.0,0.0,1.56718085483299,0.09,0.0124
302,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.23666666666666666,0.018711111111111116
303,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.13999999999999999,0.038400000000000004
304,1,0.0,0.0,0.0,0.0,1.4432909657960482,0.13333333333333333,0.026666666666666665
305,1,0.0,0.0,0.0,0.0,1.4263010621165084,0.14444444444444443,0.039012345679012336
306,1,0.0,10.0,10.0,200.0,1.4702535277519115,0.13571428571428573,0.030816326530612236
307,1,0.0,0.0,0.0,0.0,1.487798380001651,0.19166666666666665,0.03861111111111111
308,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.14666666666666667,0.032711111111111114
309,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.2,0.06000000000000001
310,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.3333333333333333,0.03333333333333334
311,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.22333333333333333,0.02617777777777778
312,1,0.0,10.0,10.0,200.0,1.56718085483299,0.13999999999999999,0.038400000000000004
313,1,0.0,10.0,10.0,200.0,1.4475521940157818,0.11904761904761904,0.028117913832199547
314,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.3238095238095238,0.03369614512471655
315,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.2333333333333333,0.04000000000000001
316,1,0.0,0.0,0.0,0.0,1.596804335473315,0.19,0.0094
317,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.16666666666666666,0.044444444444444446
318,1,0.0,0.0,0.0,0.0,1.444646069133884,0.175,0.0225
319,1,0.0,10.0,10.0,200.0,1.35778649882815,,
320,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.13999999999999999,0.016177777777777777
321,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.22999999999999998,0.0416
322,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.39333333333333337,0.003733333333333334
323,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.04,0.0064
324,1,0.0,10.0,10.0,200.0,1.56718085483299,0.26999999999999996,0.029599999999999998
325,1,0.0,10.0,10.0,200.0,1.5047882836811908,0.3333333333333333,0.03333333333333334
326,1,0.0,0.0,0.0,0.0,1.313834033192747,,
327,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.27,0.029599999999999998
328,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.38333333333333336,0.021111111111111112
329,1,0.0,0.0,0.0,0.0,1.5430293192600038,0.1619047619047619,0.022312925170068026
330,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.1,0.040000000000000015
331,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.1738095238095238,0.020839002267573698
332,3,0.0,5.0,0.0,100.0,1.5444795210968603,0.06666666666666667,0.017777777777777778
333,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.17857142857142855,0.03469387755102041
334,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.2752380952380952,0.032547845804988665
335,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.18,0.024600000000000004
336,1,0.0,0.0,0.0,0.0,1.501327210229093,0.22333333333333333,0.02617777777777778
337,3,0.0,5.0,0.0,100.0,1.5968043354733152,0.08,0.0256
338,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.13999999999999999,0.016177777777777777
339,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.29,0.0364
340,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.3,0.037777777777777785
341,1,0.0,10.0,10.0,200.0,1.5217781873607306,0.03333333333333333,0.0044444444444444444
342,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.17,0.023600000000000003
343,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.17857142857142855,0.03469387755102041
344,1,0.0,10.0,10.0,200.0,1.56718085483299,0.13999999999999999,0.038400000000000004
345,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.15238095238095237,0.03573696145124717
346,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.22999999999999998,0.041600000000000005
347,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.2,0.035
348,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.1,0.01777777777777778
349,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.2,0.026666666666666665
350,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.15666666666666668,0.01817777777777778
351,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.31999999999999995,0.0376
352,1,0.0,0.0,0.0,0.0,1.4305622903362423,0.09523809523809523,0.017233560090702947
353,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.1833333333333333,0.023333333333333334
354,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.2,0.037777777777777785
355,1,0.0,0.0,0.0,0.0,1.5217781873607306,0.23333333333333334,0.05111111111111112
356,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.22000000000000003,0.041600000000000005
357,2,0.005208015441894531,6.666666666666667,0.0,133.33333333333331,1.5968043354733152,0.30666666666666664,0.011177777777777778
358,2,0.0,6.666666666666667,0.0,133.33333333333331,1.5444795210968603,0.27999999999999997,0.0536
359,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.4523809523809524,0.004308390022675737
360,1,0.0,0.0,0.0,0.0,1.4886936332683078,0.0,0.0
361,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.3833333333333333,0.01
362,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.21000000000000002,0.032400000000000005
363,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.21666666666666665,0.03777777777777777
364,1,0.0,10.0,10.0,200.0,1.5545472778722047,0.2,0.03200000000000001
365,1,0.0,0.0,0.0,0.0,1.366158847569202,,
366,1,0.0,0.0,0.0,0.0,1.4877983800016508,0.2833333333333333,0.026666666666666665
367,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.21666666666666665,0.03777777777777777
368,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.18,0.0336
369,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.3933333333333333,0.003733333333333334
370,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.22999999999999998,0.016599999999999997
371,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.3333333333333333,0.03333333333333334
372,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.19666666666666668,0.028044444444444445
373,1,0.0,0.0,0.0,0.0,1.4305622903362423,0.2357142857142857,0.043673469387755105
374,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.3833333333333333,0.01
375,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.11333333333333333,0.024711111111111107
376,1,0.0,0.0,0.0,0.0,1.224068338005115,,
377,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.4,0.040000000000000015
378,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.21333333333333332,0.014933333333333331
379,1,0.0,0.0,0.0,0.0,1.6094379124341005,0.35,0.04
380,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.2523809523809524,0.045260770975056694
381,1,0.0,0.0,0.0,0.0,1.4432909657960482,0.08888888888888888,0.03160493827160493
382,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24,0.0504
383,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.2523809523809524,0.045260770975056694
384,1,0.0,0.0,0.0,0.0,1.4737146012040094,0.18571428571428572,0.052244897959183675
385,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.26666666666666666,0.05111111111111112
386,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.10714285714285714,0.0173469387755102
387,1,0.0,0.0,0.0,0.0,1.444646069133884,0.2,0.035
388,1,0.0,10.0,10.0,200.0,1.526039415580464,0.17857142857142855,0.03469387755102041
389,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.26666666666666666,0.026111111111111113
390,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.13333333333333333,0.037777777777777785
391,1,0.0,0.0,0.0,0.0,1.4001386549282813,0.20555555555555555,0.03197530864197531
392,1,0.0,0.0,0.0,0.0,1.4886936332683078,0.15333333333333335,0.022044444444444446
393,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2857142857142857,0.03010204081632653
394,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.32999999999999996,0.0356
395,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2571428571428571,0.050204081632653066
396,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.18,0.02737777777777778
397,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.3466666666666667,0.03404444444444445
398,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.30666666666666664,0.036177777777777774
399,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.29,0.0364
400,1,0.0,10.0,10.0,200.0,1.487798380001651,0.2833333333333333,0.026666666666666665
401,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.16666666666666666,0.04444444444444445
402,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24,0.0504
403,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.3757142857142857,0.016073469387755102
404,1,0.0,10.0,10.0,200.0,1.5217781873607303,0.36666666666666664,0.03777777777777778
405,1,0.0,0.0,0.0,0.0,1.513405838619679,0.1657142857142857,0.0412734693877551
406,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.13999999999999999,0.038400000000000004
407,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.29999999999999993,0.001666666666666666
408,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.31666666666666665,0.034444444444444444
409,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.3,0.06000000000000001
410,1,0.0,10.0,10.0,200.0,1.4737146012040092,0.09047619047619046,0.013696145124716553
411,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.20238095238095238,0.03049886621315192
412,1,0.0,0.0,0.0,0.0,1.458174899361326,0.19,0.0344
413,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.4023809523809524,0.009546485260770975
414,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.2333333333333333,0.05111111111111111
415,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.29999999999999993,0.026666666666666665
416,1,0.0,0.0,0.0,0.0,1.4708084763221114,0.325,0.034999999999999996
417,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.16666666666666666,0.04444444444444445
418,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.15666666666666668,0.01817777777777778
419,1,0.0,0.0,0.0,0.0,1.4886936332683078,0.2866666666666667,0.030044444444444447
420,1,0.0,0.0,0.0,0.0,1.56718085483299,0.19,0.0344
421,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.18,0.02737777777777778
422,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2952380952380952,0.03913832199546485
423,1,0.0,0.0,0.0,0.0,1.487798380001651,0.16666666666666666,0.04444444444444445
424,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.27999999999999997,0.028600000000000004
425,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.32999999999999996,0.0356
426,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.3,0.035
427,1,0.0,0.0,0.0,0.0,1.4475521940157818,0.2857142857142857,0.021768707482993192
428,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.16666666666666666,0.03333333333333334
429,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24666666666666667,0.04337777777777778
430,1,0.0,10.0,10.0,200.0,1.5113949670044378,0.3,0.03200000000000001
431,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.18714285714285714,0.025804081632653065
432,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.2633333333333333,0.030711111111111113
433,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.15666666666666668,0.01817777777777778
434,1,0.0,0.0,0.0,0.0,1.4406300471115867,0.15714285714285714,0.04163265306122449
435,1,0.0,0.0,0.0,0.0,1.224068338005115,,
436,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.15666666666666668,0.01817777777777778
437,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2966666666666667,0.02871111111111111
438,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.19666666666666668,0.028044444444444445
439,1,0.0,0.0,0.0,0.0,1.392321254757429,0.05833333333333333,0.005277777777777777
440,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.24666666666666665,0.02737777777777778
441,1,0.0,0.0,0.0,0.0,1.4263010621165084,0.09444444444444444,0.013456790123456788
442,1,0.0,10.0,10.0,200.0,1.596804335473315,0.18,0.0496
443,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.18,0.0496
444,1,0.0,0.0,0.0,0.0,1.4737146012040094,0.1857142857142857,0.030022675736961452
445,1,0.0,0.0,0.0,0.0,1.5430293192600038,0.1833333333333333,0.023333333333333327
446,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.0,0.0
447,1,0.0,0.0,0.0,0.0,1.4432909657960482,0.22222222222222224,0.0345679012345679
448,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.19666666666666666,0.028044444444444448
449,1,0.0,0.0,0.0,0.0,1.224068338005115,,
450,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.299047619047619,0.023749659863945578
451,1,0.0,10.0,10.0,200.0,1.5571130980576458,0.15,0.015000000000000003
452,1,0.0,0.0,0.0,0.0,1.4305622903362423,0.11190476190476191,0.00961451247165533
453,1,0.0,10.0,10.0,200.0,1.4702535277519118,0.05714285714285714,0.013061224489795917
454,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.24666666666666667,0.04337777777777778
455,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.4666666666666666,0.004444444444444446
456,1,0.0,0.0,0.0,0.0,1.4150225884935588,0.255,0.0451
457,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.19238095238095237,0.029946485260770973
458,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2857142857142857,0.055102040816326525
459,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.19,0.012177777777777777
460,1,0.0,0.0,0.0,0.0,1.4886936332683078,0.18,0.0336
461,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.32857142857142857,0.046122448979591835
462,1,0.0,0.0,0.0,0.0,1.3966775814761834,0.1688888888888889,0.042982716049382724
463,1,0.0,0.0,0.0,0.0,1.5113949670044375,0.22000000000000003,0.0256
464,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.25,0.05
465,1,0.0,0.0,0.0,0.0,1.4737146012040094,0.18571428571428572,0.052244897959183675
466,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.12000000000000002,0.009600000000000001
467,1,0.0,10.0,10.0,200.0,1.5545472778722045,0.12000000000000002,0.025600000000000005
468,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.12333333333333334,0.010844444444444445
469,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.16666666666666666,0.019444444444444445
470,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.13333333333333333,0.026666666666666665
471,1,0.0,0.0,0.0,0.0,1.5217781873607306,0.3666666666666666,0.004444444444444446
472,1,0.0,10.0,10.0,200.0,1.2798542258336676,,
473,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.22000000000000003,0.041600000000000005
474,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.16666666666666666,0.03333333333333334
475,1,0.0,0.0,0.0,0.0,1.4446460691338838,0.31666666666666665,0.034444444444444444
476,1,0.0,0.0,0.0,0.0,1.400138654928281,0.11111111111111112,0.019753086419753086
477,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.3533333333333333,0.02071111111111111
478,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.31666666666666665,0.034444444444444444
479,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.17,0.023600000000000003
480,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.22666666666666666,0.03484444444444444
481,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.13999999999999999,0.038400000000000004
482,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.15,0.039999999999999994
483,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.25666666666666665,0.02684444444444444
484,1,0.0,0.0,0.0,0.0,1.4877983800016508,0.125,0.0375
485,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.16666666666666666,0.04444444444444445
486,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.24,0.0504
487,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.13333333333333333,0.01277777777777778
488,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.25666666666666665,0.02684444444444444
489,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.19523809523809524,0.038185941043083906
490,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.30333333333333334,0.004933333333333333
491,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.18,0.0086
492,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.3,0.015555555555555555
493,1,0.0,10.0,10.0,200.0,1.4475521940157818,0.11904761904761904,0.028117913832199547
494,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.35,0.04
495,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.22333333333333333,0.026177777777777772
496,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.13333333333333333,0.037777777777777785
497,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.3157142857142857,0.03155918367346938
498,1,0.0,0.0,0.0,0.0,1.4150225884935588,0.24,0.0504
499,1,0.0,0.0,0.0,0.0,1.4150225884935588,0.24,0.0504
